NSR_organism	NSR_ID	BOLD_organism	BOLD_ID
Philhygra gyllenhalii	AHCYFBWYZDA	Philhygra gyllenhalii	COLFB633-12
Atheta graminicola	AHCYFBWYYBW	Atheta graminicola	CNTUB5836-14
Atheta ganglbaueri	AHCYFBWYXBD	Atheta ganglbaueri	FBCOK262-13
Atheta gagatina	AHCYFBWYWAL	Atheta gagatina	COLFC087-12
Atheta fungivora	AHCYFBWYUZT	Atheta fungivora	GBCL63355-19
Atheta fungicola	AHCYFBWYTZA	Atheta fungicola	FBCON388-13
Philhygra fallaciosa	AHCYFBWYRXP	Philhygra fallaciosa	COLFC273-12
Atheta euryptera	AHCYFBWYQSL	Atheta euryptera	COLFB667-12
Atheta episcopalis	AHCYFBWYORA	Atheta episcopalis	GCOL12176-16
Philhygra elongatula	AHCYFBWYMPE	Philhygra elongatula	COLFB666-12
Atheta dilaticornis	AHCYFBWYIVF	Atheta dilaticornis	FBCON462-13
Philhygra deformis	AHCYFBWYHUN	Philhygra deformis	COLFC247-12
Philhygra debilis	AHCYFBWYFTC	Philhygra debilis	COLFB377-12
Atheta dadopora	AHCYFBWYESK	Atheta dadopora	BBCCN468-10
Atheta crassicornis	AHCYFBWYDRR	Atheta crassicornis	COLFB509-12
Atheta cinnamoptera	AHCYFBWXZOK	Atheta cinnamoptera	COLFB844-12
Atheta celata	AHCYFBWXYNR	Atheta celata	COLFA068-10
Atheta cauta	AHCYFBWXXMZ	Atheta cauta	COLFF836-13
Atheta castanoptera	AHCYFBWXWMH	Atheta castanoptera	COLFB586-12
Atheta cadaverina	AHCYFBWXUKW	Atheta cadaverina	FBCOK260-13
Atheta britanniae	AHCYFBWXTKD	Atheta britanniae	FBCON439-13
Atheta benickiella	AHCYFBWXRIS	Atheta benickiella	COLFH2125-16
Atheta basicornis	AHCYFBWXQIA	Atheta basicornis	GCOL12186-16
Atheta atramentaria	AHCYFBWXPGW	Atheta atramentaria	COLFA638-12
Philhygra arctica	AHCYFBWXNFL	Philhygra arctica	COLFA037-10
Atheta aquatilis	AHCYFBWXMES	Atheta aquatilis	POLYT141-19
Atheta aquatica	AHCYFBWXLEA	Atheta aquatica	GBCL63337-19
Atheta amicula	AHCYFBWXJCP	Atheta amicula	GBCL63334-19
Atheta aeneipennis	AHCYFBWXIBX	Atheta aeneipennis	COLFB777-12
Atheta aeneicollis	AHCYFBWXHBE	Atheta aeneicollis	CANOP107-21
Atheta aegra	AHCYFBWXGAM	Atheta aegra	FBCOK273-13
Astenus pulchellus	AHCYFBWXEHY	Astenus pulchellus	COLFA247-12
Astenus procerus	AHCYFBWXDGU	Astenus procerus	FBCOB554-10
Astenus lyonessius	AHCYFBWXCGC	Astenus lyonessius	GBART31727-23
Astenus immaculatus	AHCYFBWXBFK	Astenus immaculatus	GMBSP1782-18
Astenus gracilis	AHCYFBWXAER	Astenus gracilis	COLFB301-12
Arpedium quadrum	AHCYFBWWYME	Arpedium quadrum	COLFB092-12
Aploderus caelatus	AHCYFBWWVBD	Aploderus caelatus	COLFB497-12
Anthophagus praeustus	AHCYFBWWTIP	Anthophagus praeustus	GCOL11584-16
Anthophagus caraboides	AHCYFBWWSHX	Anthophagus caraboides	COLFE1077-13
Anthophagus angusticollis	AHCYFBWWRGT	Anthophagus angusticollis	COLFD052-12
Anthobium unicolor	AHCYFBWWPOG	Anthobium unicolor	CANOP1142-21
Anthobium melanocephalum	AHCYFBWWONN	Anthobium melanocephalum	FBCOP482-13
Anthobium atrocephalum	AHCYFBWWNMV	Anthobium atrocephalum	COLFB332-12
Anotylus tetracarinatus	AHCYFBWWLUH	Anotylus tetracarinatus	AGAKA213-17
Anotylus sculpturatus	AHCYFBWWKTP	Anotylus sculpturatus	GBCL63651-19
Anotylus rugosus	AHCYFBWWISE	Anotylus rugosus	BARSI110-16
Anotylus nitidulus	AHCYFBWWHRL	Anotylus nitidulus	COLFH1241-16
Anotylus mutator	AHCYFBWWGQT	Anotylus mutator	FBCOA449-10
Anotylus maritimus	AHCYFBWWFQB	Anotylus maritimus	GBCOU8469-14
Anotylus inustus	AHCYFBWWEOX	Anotylus inustus	FBCOB275-10
Anotylus insecatus	AHCYFBWWDOE	Anotylus insecatus	CNCCJ2207-14
Anotylus complanatus	AHCYFBWWBMT	Anotylus complanatus	FBCOG1063-12
Anotylus clypeonitens	AHCYFBWWAMB	Anotylus clypeonitens	FBCOA093-10
Anomognathus cuspidatus	AHCYFBWVYTN	Anomognathus cuspidatus	COLFD124-12
Anaulacaspis nigra	AHCYFBWVXBA	Anaulacaspis nigra	COLFE1445-13
Amischa nigrofusca	AHCYFBWVVIN	Amischa nigrofusca	FBCOK257-13
Amischa forcipata	AHCYFBWVUHU	Amischa forcipata	FBCOP166-13
Amischa decipiens	AHCYFBWVSFY	Amischa decipiens	AGAKB106-17
Amischa bifoveolata	AHCYFBWVRFF	Amischa bifoveolata	COLFB191-12
Amischa analis	AHCYFBWVQEN	Amischa analis	CNGSH2154-15
Amidobia talpa	AHCYFBWVOLZ	Amidobia talpa	FBCOI831-12
Amarochara forticornis	AHCYFBWVLSU	Amarochara forticornis	BARSE712-16
Aloconota sulcifrons	AHCYFBWVIZO	Aloconota sulcifrons	COLFB363-12
Aloconota planifrons	AHCYFBWVHYV	Aloconota planifrons	FBCOP785-13
Aloconota longicollis	AHCYFBWVGXR	Aloconota longicollis	GBCOF528-13
Aloconota languida	AHCYFBWVFWZ	Aloconota languida	FBCOB823-10
Aloconota insecta	AHCYFBWVEWG	Aloconota insecta	COLFC131-12
Aloconota gregaria	AHCYFBWVDVO	Aloconota gregaria	COLFB038-12
Aloconota currax	AHCYFBWVCUV	Aloconota currax	FBCOD727-11
Aloconota cambrica	AHCYFBWVBUD	Aloconota cambrica	FBCOD725-11
Alianta incana	AHCYFBWVABQ	Alianta incana	COLFB077-12
Alevonota rufotestacea	AHCYFBWUYJC	Alevonota rufotestacea	GBCL15724-13
Alevonota gracilenta	AHCYFBWUUBJ	Alevonota gracilenta	AGAKK2098-17
Alevonota egregia	AHCYFBWUTAR	Alevonota egregia	FBCOB180-10
Aleochara villosa	AHCYFBWURID	Aleochara villosa	GBCL0879-06
Aleochara tristis	AHCYFBWUQHL	Aleochara tristis	FBCOA589-10
Aleochara sparsa	AHCYFBWUPGS	Aleochara sparsa	FBCOC649-10
Aleochara sanguinea	AHCYFBWUOGA	Aleochara sanguinea	GBCOU3387-13
Aleochara ruficornis	AHCYFBWUNFH	Aleochara ruficornis	GBCOU7337-14
Aleochara puberula	AHCYFBWUMEP	Aleochara puberula	TMGHA24489-22
Aleochara moesta	AHCYFBWULDX	Aleochara moesta	GBCL0897-06
Aleochara moerens	AHCYFBWUKDE	Aleochara moerens	COLFB338-12
Aleochara milleri	AHCYFBWUJCA	Aleochara milleri	GBCL0899-06
Aleochara lata	AHCYFBWUFZX	Aleochara lata	CNCCJ1965-14
Aleochara lanuginosa	AHCYFBWUEZE	Aleochara lanuginosa	COLFA636-12
Aleochara laevigata	AHCYFBWUDYM	Aleochara laevigata	GBCL0892-06
Aleochara intricata	AHCYFBWUCXT	Aleochara intricata	COLFF829-13
Aleochara inconspicua	AHCYFBWUBXB	Aleochara inconspicua	COLFB355-12
Aleochara haemoptera	AHCYFBWUAWJ	Aleochara haemoptera	FBCOG1187-12
Aleochara haematoptera	AHCYFBWTYUY	Aleochara haematoptera	GBCL0871-06
Aleochara fumata	AHCYFBWTXTU	Aleochara fumata	CNRVB1487-15
Aleochara curtula	AHCYFBWTWTB	Aleochara curtula	ASCMT326-11
Aleochara cuniculorum	AHCYFBWTVSJ	Aleochara cuniculorum	GBCOU10438-17
Aleochara brevipennis	AHCYFBWTURQ	Aleochara brevipennis	COLFB607-12
Aleochara bipustulata	AHCYFBWTTQY	Aleochara bipustulata	COLFA065-10
Aleochara binotata	AHCYFBWTSQF	Aleochara binotata	GBCL0912-06
Aleochara bilineata	AHCYFBWTRPN	Aleochara bilineata	COLFH1353-16
Aleochara funebris	AHCYFBWTQOV	Aleochara funebris	GBART13906-23
Atheta scapularis	AHCYFBWTPAT	Atheta scapularis	FBCOA882-10
Agaricochara latissima	AHCYFBWTNIF	Agaricochara latissima	FBCOD872-11
Acylophorus wagenschieberi	AHCYFBWTLPG	Acylophorus wagenschieberi	COLFE264-12
Acrulia inflata	AHCYFBWTJAM	Acrulia inflata	COLFC311-12
Acrotona sylvicola	AHCYFBWTHHZ	Acrotona sylvicola	COLFA080-10
Acrotona pygmaea	AHCYFBWTGHH	Acrotona pygmaea	COLFB547-12
Acrotona parvula	AHCYFBWTFGO	Acrotona parvula	COLFB511-12
Acrotona parens	AHCYFBWTEFW	Acrotona parens	FBCON419-13
Acrotona obfuscata	AHCYFBWTDFD	Acrotona obfuscata	COLFB683-12
Acrotona muscorum	AHCYFBWTCEL	Acrotona muscorum	FBCON435-13
Acrotona aterrima	AHCYFBWTACO	Acrotona aterrima	COLFA645-12
Acrolocha sulcula	AHCYFBWSYKB	Acrolocha sulcula	COLFB727-12
Acidota crenata	AHCYFBWSUZA	Acidota crenata	AALCO166-17
Achenium depressum	AHCYFBWSSFU	Achenium depressum	FBCON563-13
Sphindus dubius	AHCYFBWSJQU	Sphindus dubius	COLFC136-12
Aspidiphorus orbiculatus	AHCYFBWSHYG	Aspidiphorus orbiculatus	COLFC142-12
Sphaerosoma pilosum	AHCYFBWSCLU	Sphaerosoma pilosum	COLFD185-12
Sphaerites glabratus	AHCYFBWSASV	Sphaerites glabratus	BGENL343-23
Spercheus emarginatus	AHCYFBWRVGK	Spercheus emarginatus	FBAQU1045-10
Silvanus unidentatus	AHCYFBWROAZ	Silvanus unidentatus	DTNHM4043-22
Silvanus bidentatus	AHCYFBWRNAH	Silvanus bidentatus	COLFF696-13
Silvanoprus fagi	AHCYFBWRLHT	Silvanoprus fagi	COLFA254-12
Psammoecus bipunctatus	AHCYFBWRFMK	Psammoecus bipunctatus	COLFB626-12
Oryzaephilus surinamensis	AHCYFBWRDTL	Oryzaephilus surinamensis	ALEXE085-13
Ahasverus advena	AHCYFBWRCAY	Ahasverus advena	AGMPF132-18
Thanatophilus sinuatus	AHCYFBWQUNB	Thanatophilus sinuatus	BCFOR624-15
Thanatophilus rugosus	AHCYFBWQTMJ	Thanatophilus rugosus	COLFA115-10
Thanatophilus dispar	AHCYFBWQSLF	Thanatophilus dispar	COLFB033-12
Silpha tristis	AHCYFBWQQSR	Silpha tristis	ABBAT127-13
Silpha obscura	AHCYFBWQPRZ	Silpha obscura	COLFG622-14
Silpha carinata	AHCYFBWQORG	Silpha carinata	COLFA152-10
Phosphuga atrata	AHCYFBWQMYT	Phosphuga atrata	DTNHM10228-24
Oiceoptoma thoracicum	AHCYFBWQLGG	Oiceoptoma thoracicum	COLFB104-12
Nicrophorus vestigator	AHCYFBWQJNS	Nicrophorus vestigator	FBCOC695-10
Nicrophorus vespilloides	AHCYFBWQINA	Nicrophorus vespilloides	BCFOR683-15
Nicrophorus vespillo	AHCYFBWQHMH	Nicrophorus vespillo	BCFOR615-15
Nicrophorus investigator	AHCYFBWQFKL	Nicrophorus investigator	BBCCM049-10
Nicrophorus humator	AHCYFBWQEJS	Nicrophorus humator	BCFOR729-15
Nicrophorus germanicus	AHCYFBWQDJA	Nicrophorus germanicus	GBCL4416-09
Nicrophorus interruptus	AHCYFBWQCIH	Nicrophorus interruptus	FBCOC659-10
Necrodes littoralis	AHCYFBWQAPU	Necrodes littoralis	BCFOR1566-17
Aclypea undata	AHCYFBWPYXH	Aclypea undata	GBCAB39854-24
Aclypea opaca	AHCYFBWPXWO	Aclypea opaca	COLFC531-12
Ablattaria laevigata	AHCYFBWPWEB	Ablattaria laevigata	GBCAB30621-24
Stenichnus scutellaris	AHCYFBWPPZJ	Stenichnus scutellaris	CNROK1193-13
Stenichnus godarti	AHCYFBWPNXY	Stenichnus godarti	FBCOC093-10
Stenichnus collaris	AHCYFBWPMXF	Stenichnus collaris	BARSF336-16
Stenichnus bicolor	AHCYFBWPLWN	Stenichnus bicolor	COLFH1461-16
Scydmoraphes sparshalli	AHCYFBWPKDZ	Scydmoraphes sparshalli	FBCOA911-10
Scydmoraphes helvolus	AHCYFBWPJDH	Scydmoraphes helvolus	FBCOB425-10
Scydmaenus tarsatus	AHCYFBWPHKI	Scydmaenus tarsatus	FBCOA238-10
Scydmaenus rufus	AHCYFBWPGJP	Scydmaenus rufus	BARSC461-16
Neuraphes talparum	AHCYFBWPDQK	Neuraphes talparum	COLFC114-12
Neuraphes elongatulus	AHCYFBWOXMD	Neuraphes elongatulus	FBCOA150-10
Neuraphes angulatus	AHCYFBWOWKZ	Neuraphes angulatus	COLFD231-12
Microscydmus nanus	AHCYFBWOUSM	Microscydmus nanus	FBCOA500-10
Eutheia scydmaenoides	AHCYFBWOSZY	Eutheia scydmaenoides	GCOL13127-16
Euconnus rutilipennis	AHCYFBWOOFH	Euconnus rutilipennis	FBCOA179-10
Euconnus pubicollis	AHCYFBWONEP	Euconnus pubicollis	GBCOU1067-13
Euconnus hirticollis	AHCYFBWOMDW	Euconnus hirticollis	COLFC225-12
Euconnus fimetarius	AHCYFBWOLCS	Euconnus fimetarius	FBCOA573-10
Euconnus denticornis	AHCYFBWOKCA	Euconnus denticornis	FBCOB1024-10
Cephennium thoracicum	AHCYFBWOHIU	Cephennium thoracicum	FBCOA130-10
Cephennium gallicum	AHCYFBWOGIC	Cephennium gallicum	FBCOA832-10
Scraptia fuscula	AHCYFBWOARE	Scraptia fuscula	CANOP884-21
Anaspis varians	AHCYFBWNYYF	Anaspis varians	FBCOA875-10
Anaspis thoracica	AHCYFBWNXXN	Anaspis thoracica	COLFD057-12
Anaspis rufilabris	AHCYFBWNWWU	Anaspis rufilabris	COLFB473-12
Anaspis regimbarti	AHCYFBWNVWC	Anaspis regimbarti	DTNHM4197-22
Anaspis pulicaria	AHCYFBWNUVK	Anaspis pulicaria	FBCOB332-10
Anaspis maculata	AHCYFBWNTUR	Anaspis maculata	GBCOB073-12
Anaspis lurida	AHCYFBWNSTZ	Anaspis lurida	DTNHM4194-22
Anaspis fasciata	AHCYFBWNRTG	Anaspis fasciata	DTNHM7632-23
Anaspis garneysi	AHCYFBWNQSO	Anaspis garneysi	FBCOB165-10
Anaspis frontalis	AHCYFBWNPRV	Anaspis frontalis	FBCOE1000-12
Anaspis flava	AHCYFBWNORD	Anaspis flava	COLFE1348-13
Anaspis costai	AHCYFBWNNQK	Anaspis costai	FBCOC927-10
Anaspis brunnipes	AHCYFBWNMPG	Anaspis brunnipes	COLFF221-13
Anaspis bohemica	AHCYFBWNLOO	Anaspis bohemica	COLFD109-12
Trypodendron signatum	AHCYFBWNFTF	Trypodendron signatum	COLFC350-12
Trypodendron lineatum	AHCYFBWNESM	Trypodendron lineatum	CNBAA360-12
Trypodendron domesticum	AHCYFBWNDRU	Trypodendron domesticum	COLFD534-12
Xylocleptes bispinus	AHCYFBWNBZG	Xylocleptes bispinus	FBCOA079-10
Xyleborus monographus	AHCYFBWMZFP	Xyleborus monographus	FBCOA612-10
Xyleborus dryographus	AHCYFBWMYEX	Xyleborus dryographus	GBCL48795-19
Tomicus piniperda	AHCYFBWMTTD	Tomicus piniperda	COLFH060-14
Tomicus minor	AHCYFBWMSSL	Tomicus minor	FBCOG872-12
Taphrorychus villifrons	AHCYFBWMQZX	Taphrorychus villifrons	CNCCA1001-12
Taphrorychus bicolor	AHCYFBWMPZF	Taphrorychus bicolor	GBART13546-23
Scolytus rugulosus	AHCYFBWMNFO	Scolytus rugulosus	GBCAB27549-24
Scolytus ratzeburgii	AHCYFBWMMEV	Scolytus ratzeburgii	COLFE104-12
Scolytus pygmaeus	AHCYFBWMLED	Scolytus pygmaeus	FBCOC497-10
Scolytus multistriatus	AHCYFBWMKDK	Scolytus multistriatus	FBCOB1034-10
Scolytus mali	AHCYFBWMJCS	Scolytus mali	FBCOC748-10
Scolytus intricatus	AHCYFBWMIBZ	Scolytus intricatus	CNCCA053-12
Scolytus carpini	AHCYFBWMHBH	Scolytus carpini	FBCON518-13
Pteleobius vittatus	AHCYFBWMFIU	Pteleobius vittatus	GBMIN22323-13
Polygraphus poligraphus	AHCYFBWMCPC	Polygraphus poligraphus	FBCOC630-10
Pityophthorus pubescens	AHCYFBWMAWP	Pityophthorus pubescens	CNCCA614-12
Pityophthorus lichtensteinii	AHCYFBWLZVW	Pityophthorus lichtensteinii	COLFC496-12
Pityophthorus glabratus	AHCYFBWLYVE	Pityophthorus glabratus	COLFE1376-13
Pityogenes chalcographus	AHCYFBWLXCQ	Pityogenes chalcographus	COLFC699-12
Pityogenes bidentatus	AHCYFBWLWBY	Pityogenes bidentatus	COLFC521-12
Phloeotribus spinulosus	AHCYFBWLUJL	Phloeotribus spinulosus	COLFC518-12
Phloeosinus thujae	AHCYFBWLSQX	Phloeosinus thujae	FBCOO420-13
Phloeotribus rhododactylus	AHCYFBWLQXY	Phloeotribus rhododactylus	FBCOA212-10
Orthotomicus suturalis	AHCYFBWLPFL	Orthotomicus suturalis	COLFA061-10
Orthotomicus proximus	AHCYFBWLOES	Orthotomicus proximus	GBCL15599-13
Orthotomicus laricis	AHCYFBWLNEA	Orthotomicus laricis	BFWCO019-24
Lymantor coryli	AHCYFBWLLLM	Lymantor coryli	GBCL0759-06
Hylesinus varius	AHCYFBWLJSZ	Hylesinus varius	DTNHM9976-23
Ips typographus	AHCYFBWLIAM	Ips typographus	FBCOC029-10
Ips sexdentatus	AHCYFBWLGZT	Ips sexdentatus	GBCL12809-12
Ips cembrae	AHCYFBWLFZB	Ips cembrae	GBART22449-23
Hylurgus ligniperda	AHCYFBWLEGC	Hylurgus ligniperda	GBCAA37584-24
Hylurgops palliatus	AHCYFBWLCNO	Hylurgops palliatus	COLFH061-14
Hylesinus toranio	AHCYFBWLAVB	Hylesinus toranio	GBCL48134-19
Hylesinus crenatus	AHCYFBWKZUJ	Hylesinus crenatus	COLFC740-12
Hylastinus obscurus	AHCYFBWKYBV	Hylastinus obscurus	BARSK056-16
Hylastes opacus	AHCYFBWKWJI	Hylastes opacus	COLFE344-12
Hylastes linearis	AHCYFBWKVIP	Hylastes linearis	PSFOR1199-17
Hylastes cunicularius	AHCYFBWKUHX	Hylastes cunicularius	COLFA431-12
Hylastes brunneus	AHCYFBWKTGT	Hylastes brunneus	COLFD106-12
Hylastes attenuatus	AHCYFBWKSGA	Hylastes attenuatus	FBCON721-13
Hylastes ater	AHCYFBWKRFI	Hylastes ater	BFWCO017-24
Hylastes angustatus	AHCYFBWKLOK	Hylastes angustatus	GBCL48123-19
Gnathotrichus materiarius	AHCYFBWKJVX	Gnathotrichus materiarius	FBCOB995-10
Ernoporus tiliae	AHCYFBWKIDK	Ernoporus tiliae	BFWCO088-24
Ernoporicus fagi	AHCYFBWKGKL	Ernoporicus fagi	CNCCA789-12
Dryocoetes villosus	AHCYFBWKERX	Dryocoetes villosus	COLFF687-13
Dryocoetes autographus	AHCYFBWKDRF	Dryocoetes autographus	ABBAT235-16
Dendroctonus micans	AHCYFBWKBYR	Dendroctonus micans	COLFH1321-16
Crypturgus pusillus	AHCYFBWKAGE	Crypturgus pusillus	FBCOI066-12
Crypturgus cinereus	AHCYFBWJZFM	Crypturgus cinereus	FILOU218-19
Scirtes orbicularis	AHCYFBWJPYQ	Scirtes orbicularis	GBCL44622-19
Scirtes hemisphaericus	AHCYFBWJOXY	Scirtes hemisphaericus	COLFE146-12
Prionocyphon serricornis	AHCYFBWJNFK	Prionocyphon serricornis	CANOP1305-21
Microcara testacea	AHCYFBWJLMX	Microcara testacea	COLFA516-12
Hydrocyphon deflexicollis	AHCYFBWJJTY	Hydrocyphon deflexicollis	FBCOG822-12
Elodes minuta	AHCYFBWJIBK	Elodes minuta	FBAQU672-10
Odeles marginata	AHCYFBWJHAS	Odeles marginata	DTNHM1144-21
Valgus hemipterus	AHCYFBWIQTJ	Valgus hemipterus	FBCOA694-10
Trichius zonatus	AHCYFBWIPAW	Trichius zonatus	FBCOB956-10
Trichius fasciatus	AHCYFBWIOAD	Trichius fasciatus	COLFB220-12
Rhyssemus germanus	AHCYFBWIKOR	Rhyssemus germanus	FBCOB866-10
Rhizotrogus aestivus	AHCYFBWIIWD	Rhizotrogus aestivus	DTNHM4654-22
Psammodius asper	AHCYFBWIHDQ	Psammodius asper	COLFE1613-13
Protaetia marmorata	AHCYFBWIFLC	Protaetia marmorata	BFWCO015-24
Protaetia fieberi	AHCYFBWIEKK	Protaetia fieberi	FBCOC488-10
Polyphylla fullo	AHCYFBWIBRE	Polyphylla fullo	FBCOC380-10
Phyllopertha horticola	AHCYFBWHZYF	Phyllopertha horticola	COLFC715-12
Oxythyrea funesta	AHCYFBWHYFS	Oxythyrea funesta	COLFD477-12
Oxyomus sylvestris	AHCYFBWHWNE	Oxyomus sylvestris	CNCCB2578-11
Onthophagus vacca	AHCYFBWHRJQ	Onthophagus vacca	GBCLS4322-19
Onthophagus taurus	AHCYFBWHQIY	Onthophagus taurus	CNCCB1795-11
Onthophagus similis	AHCYFBWHPIF	Onthophagus similis	FBCOB564-10
Onthophagus ovatus	AHCYFBWHOHB	Onthophagus ovatus	FBCOB568-10
Onthophagus nuchicornis	AHCYFBWHNGJ	Onthophagus nuchicornis	COLFA166-10
Onthophagus fracticornis	AHCYFBWHMFQ	Onthophagus fracticornis	FBCOJ236-12
Onthophagus coenobita	AHCYFBWHLEY	Onthophagus coenobita	FBCOG859-12
Melolontha hippocastani	AHCYFBWHILS	Melolontha hippocastani	COLFA148-10
Maladera holosericea	AHCYFBWHGTF	Maladera holosericea	FBCOB553-10
Hoplia philanthus	AHCYFBWHFAR	Hoplia philanthus	DTNHM5478-23
Hoplia graminicola	AHCYFBWHDZZ	Hoplia graminicola	BBIOP2139-24
Heptaulacus testudinarius	AHCYFBWGYVZ	Heptaulacus testudinarius	BBIOP2447-24
Gnorimus variabilis	AHCYFBWGXDM	Gnorimus variabilis	FBCON705-13
Gnorimus nobilis	AHCYFBWGWCT	Gnorimus nobilis	FBCOC377-10
Euheptaulacus sus	AHCYFBWGUKG	Euheptaulacus sus	BGENL376-23
Diastictus vulneratus	AHCYFBWGSRS	Diastictus vulneratus	UKAN2609-24
Copris lunaris	AHCYFBWGQZF	Copris lunaris	COLNO266-09
Chaetopteroplia segetum	AHCYFBWGPGG	Chaetopteroplia segetum	AMRSG069-16
Cetonia aurata	AHCYFBWGNNT	Cetonia aurata	FBCOE803-12
Aphodius foetidus	AHCYFBWFJAM	Aphodius foetidus	GBCLS744-19
Aphodius fimetarius	AHCYFBWFGYP	Aphodius fimetarius	DTNHM6132-23
Anomala dubia	AHCYFBWERWK	Anomala dubia	BBIOP1680-24
Anisoplia villosa	AHCYFBWEQDX	Anisoplia villosa	BBIOP1669-24
Amphimallon solstitiale	AHCYFBWEOPV	Amphimallon solstitiale	COLFE1449-13
Amphimallon ruficorne	AHCYFBWENPD	Amphimallon ruficorne	BBIOP2248-24
Amphimallon ochraceum	AHCYFBWEMOK	Amphimallon ochraceum	BBIOP2021-24
Aegialia arenaria	AHCYFBWEJVF	Aegialia arenaria	CNCCC236-11
Vincenzellus ruficollis	AHCYFBWEDMB	Vincenzellus ruficollis	FBCOD849-11
Sphaeriestes reyi	AHCYFBWEBTN	Sphaeriestes reyi	PSFOR1497-17
Sphaeriestes castaneus	AHCYFBWEASV	Sphaeriestes castaneus	GBART39308-23
Sphaeriestes stockmanni	AHCYFBWDZSC	Sphaeriestes stockmanni	COLFB226-12
Salpingus ruficollis	AHCYFBWDXZP	Salpingus ruficollis	COANT1372-22
Salpingus planirostris	AHCYFBWDWYL	Salpingus planirostris	COLFB347-12
Rabocerus gabrieli	AHCYFBWDVFX	Rabocerus gabrieli	FBCOC446-10
Lissodema denticolle	AHCYFBWDTNK	Lissodema denticolle	FBCOB378-10
Lissodema cursor	AHCYFBWDSMS	Lissodema cursor	FBCOO062-13
Metoecus paradoxus	AHCYFBWDIOB	Metoecus paradoxus	COLFD013-12
Involvulus cupreus	AHCYFBWDCXE	Involvulus cupreus	COLFA296-12
Haplorhynchites caeruleus	AHCYFBWDBWL	Haplorhynchites caeruleus	GBCL27055-19
Rhynchites bacchus	AHCYFBWDAVT	Rhynchites bacchus	GBCOU1481-13
Rhynchites auratus	AHCYFBWCZVA	Rhynchites auratus	FBCOO820-13
Temnocerus tomentosus	AHCYFBWCYCB	Temnocerus tomentosus	COLFB935-12
Temnocerus nanus	AHCYFBWCXBJ	Temnocerus nanus	ANBIO364-19
Temnocerus longiceps	AHCYFBWCWAQ	Temnocerus longiceps	COLFG235-13
Lasiorhynchites sericeus	AHCYFBWCUID	Lasiorhynchites sericeus	UNIFI357-23
Lasiorhynchites olivaceus	AHCYFBWCTHL	Lasiorhynchites olivaceus	FBCOB149-10
Lasiorhynchites cavifrons	AHCYFBWCSGS	Lasiorhynchites cavifrons	DTNHM7030-23
Deporaus mannerheimii	AHCYFBWCPNM	Deporaus mannerheimii	FBCOC633-10
Deporaus betulae	AHCYFBWCOMU	Deporaus betulae	DTNHM9244-23
Neocoenorrhinus pauxillus	AHCYFBWCMTV	Neocoenorrhinus pauxillus	EURAP118-21
Neocoenorrhinus germanicus	AHCYFBWCKSK	Neocoenorrhinus germanicus	COLFD577-12
Tatianaerhynchites aequatus	AHCYFBWCJRR	Tatianaerhynchites aequatus	COLFE136-12
Byctiscus populi	AHCYFBWCGYM	Byctiscus populi	COLFE739-13
Byctiscus betulae	AHCYFBWCFXT	Byctiscus betulae	COLFE1070-13
Pytho depressus	AHCYFBWBULB	Pytho depressus	COLFA171-10
Schizotus pectinicornis	AHCYFBWBOTS	Schizotus pectinicornis	COLFE598-13
Epauloecus unicolor	AHCYFBWBGOA	Epauloecus unicolor	GBCOU3318-13
Ptinus tectus	AHCYFBWBEVN	Ptinus tectus	GBCL44303-19
Ptinus sexpunctatus	AHCYFBWBDUJ	Ptinus sexpunctatus	FBCOD652-11
Ptinus rufipes	AHCYFBWBCTR	Ptinus rufipes	COLFB316-12
Ptinus lichenum	AHCYFBWAZRN	Ptinus lichenum	FBCOC408-10
Ptinus fur	AHCYFBWAXLR	Ptinus fur	CNROK1201-13
Ptinus dubius	AHCYFBWAWKY	Ptinus dubius	DTNHM4640-22
Ptinus bicinctus	AHCYFBWAUJN	Ptinus bicinctus	LYMAC188-15
Niptus hololeucus	AHCYFBWASRA	Niptus hololeucus	CNCCJ3342-14
Gibbium psylloides	AHCYFBWAQYB	Gibbium psylloides	CICRP073-15
Smicrus filicornis	AHCYFBWAKPI	Smicrus filicornis	BARSA151-15
Ptinella aptera	AHCYFBWAETO	Ptinella aptera	FBCOA825-10
Ptilium myrmecophilum	AHCYFBVZZUL	Ptilium myrmecophilum	GBART49226-23
Ptilium exaratum	AHCYFBVZYTT	Ptilium exaratum	COLFG146-13
Ptiliolum fuscum	AHCYFBVZSXY	Ptiliolum fuscum	BPCCB049-10
Ptiliola kunzei	AHCYFBVZRFL	Ptiliola kunzei	COLFG151-13
Pteryx suturalis	AHCYFBVZPMX	Pteryx suturalis	APPEA017-08
Ptenidium pusillum	AHCYFBVZNUK	Ptenidium pusillum	APPEA010-08
Ptenidium punctatum	AHCYFBVZMTR	Ptenidium punctatum	COLFG119-13
Ptenidium nitidum	AHCYFBVZLSZ	Ptenidium nitidum	COLFG112-13
Ptenidium longicorne	AHCYFBVZKSG	Ptenidium longicorne	APPEA008-08
Ptenidium laevigatum	AHCYFBVZJRO	Ptenidium laevigatum	FBCOA132-10
Ptenidium intermedium	AHCYFBVZIQW	Ptenidium intermedium	APPEA004-08
Ptenidium fuscicorne	AHCYFBVZHPS	Ptenidium fuscicorne	APPEA046-08
Nossidium pilosellum	AHCYFBVZDDY	Nossidium pilosellum	FBCOC478-10
